"","ONDA","mulher","idade","ensino","bolsonaro","tratamento","frame_silente_ganhos","frame_saliente_perdas","op_previdência_AFAVOR","region"
"3845","2",1,51,2,2,"0",0,0,1,NA
"3846","2",0,48,3,3,"2",0,1,0,NA
"3847","2",0,21,2,1,"1",1,0,1,NA
"3848","2",0,32,2,3,"1",1,0,0,NA
"3849","2",0,19,2,3,"2",0,1,0,NA
"3850","2",0,20,2,2,"2",0,1,0,NA
"3851","2",0,45,3,1,"0",0,0,1,NA
"3852","2",1,46,2,NA,"0",0,0,0,NA
"3853","2",0,19,2,3,"0",0,0,1,NA
"3854","2",0,41,2,2,"1",1,0,1,NA
"3855","2",0,48,3,1,"0",0,0,1,NA
"3856","2",1,23,2,NA,"2",0,1,0,NA
"3857","2",1,20,1,NA,"1",1,0,0,NA
"3858","2",1,43,2,2,"2",0,1,1,NA
"3859","2",0,26,2,2,"2",0,1,1,NA
"3860","2",0,28,2,1,"0",0,0,1,NA
"3861","2",0,25,2,1,"0",0,0,0,NA
"3862","2",0,41,3,3,"2",0,1,0,NA
"3863","2",0,61,3,NA,"0",0,0,1,NA
"3864","2",0,63,3,1,"0",0,0,1,NA
"3865","2",1,33,1,3,"1",1,0,1,NA
"3866","2",0,44,2,NA,"2",0,1,1,NA
"3867","2",1,42,3,3,"1",1,0,1,NA
"3868","2",1,21,2,2,"0",0,0,1,NA
"3869","2",1,47,3,1,"2",0,1,1,NA
"3870","2",1,58,3,2,"1",1,0,1,NA
"3871","2",0,60,2,1,"2",0,1,1,NA
"3872","2",1,52,2,3,"1",1,0,0,NA
"3873","2",1,32,3,2,"1",1,0,0,NA
"3874","2",0,33,2,2,"1",1,0,1,NA
"3875","2",0,33,2,5,"1",1,0,0,NA
"3876","2",1,31,3,NA,"1",1,0,0,NA
"3877","2",0,53,3,2,"0",0,0,1,NA
"3878","2",0,28,3,1,"0",0,0,1,NA
"3879","2",1,23,2,2,"1",1,0,0,NA
"3880","2",0,60,1,2,"0",0,0,0,NA
"3881","2",0,55,1,1,"0",0,0,1,NA
"3882","2",0,46,2,1,"1",1,0,1,NA
"3883","2",0,45,2,2,"1",1,0,1,NA
"3884","2",0,18,2,5,"0",0,0,0,NA
"3885","2",0,32,2,2,"2",0,1,1,NA
"3886","2",1,21,3,3,"2",0,1,0,NA
"3887","2",0,23,3,1,"1",1,0,1,NA
"3888","2",1,45,3,5,"2",0,1,0,NA
"3889","2",1,22,1,1,"0",0,0,0,NA
"3890","2",0,52,3,5,"2",0,1,0,NA
"3891","2",0,59,2,5,"2",0,1,0,NA
"3892","2",1,29,2,3,"2",0,1,0,NA
"3893","2",0,67,3,2,"0",0,0,1,NA
"3894","2",0,41,3,5,"1",1,0,0,NA
"3895","2",1,24,2,NA,"2",0,1,1,NA
"3896","2",1,24,2,4,"1",1,0,0,NA
"3897","2",0,25,2,1,"0",0,0,0,NA
"3898","2",1,44,2,2,"0",0,0,1,NA
"3899","2",0,21,2,NA,"2",0,1,1,NA
"3900","2",0,18,1,1,"1",1,0,1,NA
"3901","2",1,42,3,NA,"1",1,0,1,NA
"3902","2",0,29,3,1,"0",0,0,0,NA
"3903","2",1,32,2,NA,"0",0,0,0,NA
"3904","2",1,57,2,2,"2",0,1,0,NA
"3905","2",0,20,2,NA,"2",0,1,0,NA
"3906","2",0,19,2,5,"2",0,1,0,NA
"3907","2",1,22,3,NA,"1",1,0,0,NA
"3908","2",0,29,3,5,"1",1,0,0,NA
"3909","2",0,23,2,1,"1",1,0,1,NA
"3910","2",1,32,2,NA,"0",0,0,0,NA
"3911","2",1,56,2,1,"2",0,1,0,NA
"3912","2",1,28,3,5,"2",0,1,0,NA
"3913","2",0,22,1,NA,"2",0,1,0,NA
"3914","2",0,31,2,2,"2",0,1,0,NA
"3915","2",1,24,3,NA,"2",0,1,0,NA
"3916","2",0,30,3,3,"0",0,0,0,NA
"3917","2",1,19,2,4,"0",0,0,0,NA
"3918","2",0,57,2,2,"1",1,0,0,NA
"3919","2",0,42,3,1,"2",0,1,1,NA
"3920","2",1,23,2,3,"2",0,1,0,NA
"3921","2",0,42,1,2,"1",1,0,1,NA
"3922","2",0,22,2,NA,"0",0,0,1,NA
"3923","2",0,62,3,1,"2",0,1,1,NA
"3924","2",1,37,2,1,"0",0,0,1,NA
"3925","2",1,21,2,5,"2",0,1,0,NA
"3926","2",0,28,2,3,"2",0,1,0,NA
"3927","2",1,61,1,3,"2",0,1,0,NA
"3928","2",1,21,2,2,"2",0,1,1,NA
"3929","2",1,22,2,3,"2",0,1,0,NA
"3930","2",1,56,3,5,"1",1,0,0,NA
"3931","2",1,23,3,5,"2",0,1,0,NA
"3932","2",0,60,3,1,"1",1,0,1,NA
"3933","2",1,38,3,4,"2",0,1,0,NA
"3934","2",1,49,3,5,"0",0,0,0,NA
"3935","2",0,36,2,1,"0",0,0,1,NA
"3936","2",0,56,1,3,"1",1,0,0,NA
"3937","2",1,26,2,1,"2",0,1,1,NA
"3938","2",1,21,2,3,"0",0,0,1,NA
"3939","2",1,23,2,3,"1",1,0,0,NA
"3940","2",1,22,2,NA,"0",0,0,0,NA
"3941","2",1,32,2,2,"2",0,1,0,NA
"3942","2",1,36,3,2,"1",1,0,0,NA
"3943","2",1,21,2,NA,"0",0,0,0,NA
"3944","2",0,49,3,2,"0",0,0,1,NA
"3945","2",1,40,3,4,"2",0,1,0,NA
"3946","2",0,27,2,5,"1",1,0,0,NA
"3947","2",0,53,2,5,"0",0,0,0,NA
"3948","2",1,48,2,2,"2",0,1,1,NA
"3949","2",1,59,3,5,"1",1,0,0,NA
"3950","2",1,54,3,4,"1",1,0,0,NA
"3951","2",0,40,3,2,"2",0,1,0,NA
"3952","2",1,27,3,2,"1",1,0,0,NA
"3953","2",0,42,1,2,"1",1,0,0,NA
"3954","2",1,40,1,1,"0",0,0,1,NA
"3955","2",1,43,2,NA,"1",1,0,1,NA
"3956","2",0,29,2,4,"2",0,1,0,NA
"3957","2",0,18,2,3,"2",0,1,0,NA
"3958","2",0,29,2,3,"1",1,0,1,NA
"3959","2",1,34,2,3,"0",0,0,1,NA
"3960","2",0,44,3,2,"0",0,0,0,NA
"3961","2",1,24,2,3,"0",0,0,0,NA
"3962","2",1,20,1,1,"2",0,1,1,NA
"3963","2",0,35,2,2,"0",0,0,1,NA
"3964","2",0,20,2,NA,"2",0,1,1,NA
"3965","2",0,40,1,5,"1",1,0,0,NA
"3966","2",0,33,1,2,"0",0,0,0,NA
"3967","2",1,21,2,3,"2",0,1,0,NA
"3968","2",1,27,2,2,"1",1,0,1,NA
"3969","2",0,61,2,NA,"1",1,0,0,NA
"3970","2",1,32,2,NA,"2",0,1,0,NA
"3971","2",0,20,2,5,"2",0,1,0,NA
"3972","2",0,40,3,NA,"1",1,0,1,NA
"3973","2",1,23,2,3,"0",0,0,1,NA
"3974","2",0,26,2,5,"1",1,0,0,NA
"3975","2",0,18,2,3,"2",0,1,0,NA
"3976","2",1,22,2,NA,"2",0,1,0,NA
"3977","2",0,35,2,1,"1",1,0,1,NA
"3978","2",0,50,2,4,"0",0,0,0,NA
"3979","2",0,53,3,5,"1",1,0,0,NA
"3980","2",1,38,2,NA,"2",0,1,1,NA
"3981","2",0,62,3,1,"0",0,0,1,NA
"3982","2",1,50,3,3,"0",0,0,0,NA
"3983","2",1,42,2,3,"2",0,1,1,NA
"3984","2",0,52,2,1,"2",0,1,0,NA
"3985","2",1,27,3,5,"2",0,1,0,NA
"3986","2",0,48,3,1,"2",0,1,0,NA
"3987","2",1,38,3,3,"0",0,0,0,NA
"3988","2",1,22,2,1,"1",1,0,1,NA
"3989","2",1,33,1,3,"2",0,1,0,NA
"3990","2",0,43,3,2,"1",1,0,1,NA
"3991","2",1,32,3,2,"0",0,0,0,NA
"3992","2",0,60,3,3,"1",1,0,1,NA
"3993","2",0,36,2,2,"0",0,0,0,NA
"3994","2",1,42,3,NA,"0",0,0,0,NA
"3995","2",1,22,2,NA,"2",0,1,0,NA
"3996","2",0,44,2,4,"2",0,1,0,NA
"3997","2",0,40,3,1,"0",0,0,1,NA
"3998","2",0,21,2,3,"0",0,0,1,NA
"3999","2",0,18,1,2,"1",1,0,0,NA
"4000","2",1,60,3,1,"2",0,1,1,NA
"4001","2",0,62,1,1,"0",0,0,1,NA
"4002","2",1,43,3,2,"0",0,0,1,NA
"4003","2",0,27,2,2,"0",0,0,1,NA
"4004","2",1,23,2,2,"1",1,0,1,NA
"4005","2",0,49,3,NA,"0",0,0,0,NA
"4006","2",1,23,2,NA,"0",0,0,1,NA
"4007","2",1,33,3,1,"1",1,0,1,NA
"4008","2",0,60,2,2,"0",0,0,1,NA
"4009","2",1,31,3,3,"2",0,1,0,NA
"4010","2",0,72,3,NA,"1",1,0,0,NA
"4011","2",0,64,2,NA,"0",0,0,0,NA
"4012","2",0,21,2,5,"1",1,0,0,NA
"4013","2",0,41,2,2,"1",1,0,1,NA
"4014","2",1,44,3,1,"2",0,1,1,NA
"4015","2",1,18,2,3,"1",1,0,1,NA
"4016","2",1,25,2,NA,"1",1,0,0,NA
"4017","2",1,19,2,NA,"1",1,0,0,NA
"4018","2",0,47,2,1,"1",1,0,1,NA
"4019","2",0,45,3,2,"0",0,0,1,NA
"4020","2",1,43,3,NA,"1",1,0,1,NA
"4021","2",0,48,3,1,"2",0,1,1,NA
"4022","2",1,27,2,3,"0",0,0,1,NA
"4023","2",1,26,3,5,"1",1,0,0,NA
"4024","2",0,28,3,4,"1",1,0,0,NA
"4025","2",0,48,3,1,"1",1,0,1,NA
"4026","2",0,19,2,1,"0",0,0,1,NA
"4027","2",1,57,3,1,"0",0,0,1,NA
"4028","2",1,47,1,3,"2",0,1,0,NA
"4029","2",1,29,2,NA,"2",0,1,0,NA
"4030","2",0,31,2,1,"1",1,0,0,NA
"4031","2",1,19,2,NA,"1",1,0,0,NA
"4032","2",0,18,2,4,"0",0,0,0,NA
"4033","2",0,38,3,1,"0",0,0,1,NA
"4034","2",0,44,2,3,"0",0,0,1,NA
"4035","2",1,60,2,3,"1",1,0,0,NA
"4036","2",0,62,3,4,"0",0,0,0,NA
"4037","2",0,52,3,5,"2",0,1,0,NA
"4038","2",0,23,2,NA,"1",1,0,0,NA
"4039","2",0,36,3,5,"1",1,0,0,NA
"4040","2",0,36,3,NA,"0",0,0,1,NA
"4041","2",1,40,2,1,"1",1,0,1,NA
"4042","2",1,20,1,3,"1",1,0,1,NA
"4043","2",0,53,3,1,"0",0,0,1,NA
"4044","2",1,60,3,2,"2",0,1,1,NA
"4045","2",0,21,1,2,"2",0,1,0,NA
"4046","2",1,26,3,NA,"1",1,0,0,NA
"4047","2",1,39,2,5,"1",1,0,0,NA
"4048","2",1,25,2,2,"2",0,1,0,NA
"4049","2",1,21,1,2,"0",0,0,0,NA
"4050","2",1,61,2,5,"0",0,0,0,NA
"4051","2",1,24,2,2,"0",0,0,0,NA
"4052","2",1,19,2,4,"1",1,0,1,NA
"4053","2",0,54,3,5,"0",0,0,0,NA
"4054","2",1,59,1,1,"2",0,1,1,NA
"4055","2",1,34,3,NA,"1",1,0,0,NA
"4056","2",0,46,1,3,"0",0,0,1,NA
"4057","2",0,60,3,3,"2",0,1,1,NA
"4058","2",1,22,2,5,"0",0,0,0,NA
"4059","2",1,27,1,4,"0",0,0,0,NA
"4060","2",0,59,1,1,"2",0,1,0,NA
"4061","2",0,45,2,1,"1",1,0,1,NA
"4062","2",1,46,3,4,"1",1,0,0,NA
"4063","2",0,26,2,2,"2",0,1,0,NA
"4064","2",0,49,2,1,"0",0,0,0,NA
"4065","2",0,35,2,2,"1",1,0,1,NA
"4066","2",1,52,3,3,"1",1,0,0,NA
"4067","2",1,56,3,NA,"0",0,0,0,NA
"4068","2",0,29,3,1,"2",0,1,1,NA
"4069","2",0,43,3,1,"2",0,1,0,NA
"4070","2",1,22,2,NA,"0",0,0,0,NA
"4071","2",1,21,2,1,"0",0,0,1,NA
"4072","2",1,52,2,2,"2",0,1,0,NA
"4073","2",1,50,2,NA,"2",0,1,0,NA
"4074","2",1,43,3,NA,"2",0,1,0,NA
"4075","2",0,69,3,1,"2",0,1,1,NA
"4076","2",1,52,3,1,"2",0,1,1,NA
"4077","2",1,41,3,3,"1",1,0,0,NA
"4078","2",0,43,3,1,"2",0,1,0,NA
"4079","2",1,37,3,NA,"2",0,1,0,NA
"4080","2",1,28,1,2,"0",0,0,1,NA
"4081","2",1,19,2,5,"0",0,0,0,NA
"4082","2",0,47,3,3,"1",1,0,0,NA
"4083","2",1,27,2,2,"0",0,0,1,NA
"4084","2",1,23,2,3,"2",0,1,0,NA
"4085","2",0,61,2,1,"0",0,0,1,NA
"4086","2",1,39,2,NA,"2",0,1,0,NA
"4087","2",0,46,3,1,"2",0,1,0,NA
"4088","2",0,28,2,3,"2",0,1,0,NA
"4089","2",1,22,2,5,"1",1,0,0,NA
"4090","2",1,30,3,2,"2",0,1,0,NA
"4091","2",1,20,1,1,"0",0,0,0,NA
"4092","2",0,43,2,2,"2",0,1,1,NA
"4093","2",0,23,1,NA,"2",0,1,0,NA
"4094","2",0,39,2,1,"2",0,1,1,NA
"4095","2",1,19,2,3,"2",0,1,0,NA
"4096","2",0,18,2,1,"1",1,0,0,NA
"4097","2",1,43,2,NA,"0",0,0,0,NA
"4098","2",1,18,2,5,"0",0,0,0,NA
"4099","2",0,44,1,2,"2",0,1,1,NA
"4100","2",0,29,3,1,"0",0,0,1,NA
"4101","2",1,40,2,2,"0",0,0,0,NA
"4102","2",1,23,3,3,"1",1,0,0,NA
"4103","2",1,48,2,1,"0",0,0,1,NA
"4104","2",1,24,2,2,"1",1,0,1,NA
"4105","2",1,44,1,1,"0",0,0,1,NA
"4106","2",1,24,2,1,"0",0,0,0,NA
"4107","2",1,34,2,2,"0",0,0,1,NA
"4108","2",0,30,2,3,"1",1,0,1,NA
"4109","2",1,39,2,1,"2",0,1,1,NA
"4110","2",0,32,3,5,"1",1,0,0,NA
"4111","2",0,44,1,3,"2",0,1,0,NA
"4112","2",1,37,3,2,"2",0,1,1,NA
"4113","2",1,43,2,NA,"1",1,0,1,NA
"4114","2",0,36,3,1,"2",0,1,1,NA
"4115","2",0,46,1,3,"2",0,1,0,NA
"4116","2",0,40,2,1,"2",0,1,1,NA
"4117","2",1,20,2,2,"0",0,0,1,NA
"4118","2",1,22,3,NA,"0",0,0,0,NA
"4119","2",0,28,2,3,"2",0,1,0,NA
"4120","2",0,44,3,5,"0",0,0,0,NA
"4121","2",1,44,3,4,"0",0,0,0,NA
"4122","2",1,30,3,2,"1",1,0,0,NA
"4123","2",1,38,3,3,"0",0,0,0,NA
"4124","2",1,21,3,5,"0",0,0,0,NA
"4125","2",0,18,2,3,"2",0,1,0,NA
"4126","2",0,42,3,5,"2",0,1,0,NA
"4127","2",1,71,2,2,"0",0,0,1,NA
"4128","2",1,54,2,1,"1",1,0,0,NA
"4129","2",1,23,3,1,"1",1,0,1,NA
"4130","2",0,28,2,NA,"1",1,0,1,NA
"4131","2",0,40,3,3,"1",1,0,1,NA
"4132","2",1,19,1,1,"0",0,0,1,NA
"4133","2",1,18,2,4,"0",0,0,0,NA
"4134","2",1,29,2,1,"2",0,1,0,NA
"4135","2",1,25,3,3,"0",0,0,1,NA
"4136","2",0,40,3,2,"1",1,0,1,NA
"4137","2",1,19,2,3,"0",0,0,0,NA
"4138","2",0,24,2,5,"0",0,0,0,NA
"4139","2",1,21,3,1,"2",0,1,0,NA
"4140","2",0,55,2,NA,"2",0,1,1,NA
"4141","2",0,34,3,3,"1",1,0,0,NA
"4142","2",0,56,2,1,"1",1,0,1,NA
"4143","2",0,20,2,NA,"0",0,0,1,NA
"4144","2",1,45,2,NA,"1",1,0,1,NA
"4145","2",1,52,2,5,"2",0,1,1,NA
"4146","2",0,56,3,3,"2",0,1,0,NA
"4147","2",0,29,2,1,"1",1,0,1,NA
"4148","2",1,25,2,2,"2",0,1,0,NA
"4149","2",0,21,2,1,"0",0,0,1,NA
"4150","2",1,20,2,5,"0",0,0,0,NA
"4151","2",0,75,3,2,"0",0,0,1,NA
"4152","2",0,32,1,2,"2",0,1,0,NA
"4153","2",0,20,2,2,"1",1,0,1,NA
"4154","2",1,53,3,NA,"2",0,1,0,NA
"4155","2",1,49,2,2,"2",0,1,0,NA
"4156","2",0,44,2,3,"0",0,0,1,NA
"4157","2",0,54,3,3,"2",0,1,1,NA
"4158","2",0,61,3,1,"1",1,0,1,NA
"4159","2",1,41,2,NA,"0",0,0,0,NA
"4160","2",1,17,2,3,"2",0,1,0,NA
"4161","2",0,59,3,4,"1",1,0,0,NA
"4162","2",1,56,1,1,"1",1,0,1,NA
"4163","2",0,30,2,4,"2",0,1,0,NA
"4164","2",0,41,3,5,"0",0,0,0,NA
"4165","2",0,62,3,4,"2",0,1,0,NA
"4166","2",0,61,3,2,"1",1,0,1,NA
"4167","2",1,48,3,1,"0",0,0,0,NA
"4168","2",0,45,3,1,"2",0,1,1,NA
"4169","2",1,44,3,2,"1",1,0,1,NA
"4170","2",1,28,2,NA,"2",0,1,1,NA
"4171","2",1,18,2,4,"2",0,1,0,NA
"4172","2",1,26,3,5,"2",0,1,0,NA
"4173","2",1,48,3,NA,"0",0,0,0,NA
"4174","2",1,30,3,5,"1",1,0,0,NA
"4175","2",1,63,3,NA,"0",0,0,0,NA
"4176","2",0,38,2,4,"2",0,1,0,NA
"4177","2",1,30,2,4,"1",1,0,0,NA
"4178","2",1,18,2,2,"2",0,1,1,NA
"4179","2",0,45,2,NA,"1",1,0,0,NA
"4180","2",1,31,3,5,"2",0,1,0,NA
"4181","2",1,23,2,2,"1",1,0,1,NA
"4182","2",0,52,3,2,"1",1,0,1,NA
"4183","2",1,43,3,2,"0",0,0,0,NA
"4184","2",1,30,2,2,"0",0,0,1,NA
"4185","2",1,24,3,2,"0",0,0,1,NA
"4186","2",0,54,3,3,"0",0,0,1,NA
"4187","2",1,49,3,5,"0",0,0,0,NA
"4188","2",0,18,3,3,"1",1,0,1,NA
"4189","2",0,48,3,3,"0",0,0,1,NA
"4190","2",1,39,2,5,"2",0,1,0,NA
"4191","2",0,69,3,4,"0",0,0,1,NA
"4192","2",0,19,2,1,"2",0,1,1,NA
"4193","2",0,42,2,3,"1",1,0,0,NA
"4194","2",1,55,1,NA,"0",0,0,0,NA
"4195","2",0,54,2,4,"2",0,1,1,NA
"4196","2",1,46,3,2,"0",0,0,1,NA
"4197","2",1,63,1,NA,"1",1,0,1,NA
"4198","2",1,20,2,5,"2",0,1,0,NA
"4199","2",1,22,2,1,"1",1,0,1,NA
"4200","2",1,30,1,NA,"1",1,0,0,NA
"4201","2",0,22,3,3,"2",0,1,1,NA
"4202","2",1,18,2,3,"2",0,1,0,NA
"4203","2",0,49,2,1,"0",0,0,1,NA
"4204","2",0,39,3,1,"0",0,0,1,NA
"4205","2",0,32,3,2,"0",0,0,0,NA
"4206","2",1,60,3,1,"0",0,0,1,NA
"4207","2",0,24,1,NA,"2",0,1,0,NA
"4208","2",0,24,2,3,"2",0,1,0,NA
"4209","2",1,54,3,2,"2",0,1,1,NA
"4210","2",0,28,2,2,"1",1,0,0,NA
"4211","2",1,48,3,2,"1",1,0,1,NA
"4212","2",1,36,3,2,"1",1,0,1,NA
"4213","2",1,54,2,1,"0",0,0,0,NA
"4214","2",0,22,1,NA,"2",0,1,1,NA
"4215","2",0,46,2,1,"0",0,0,1,NA
"4216","2",1,22,2,1,"1",1,0,1,NA
"4217","2",0,33,2,2,"1",1,0,1,NA
"4218","2",1,58,2,1,"1",1,0,0,NA
"4219","2",0,23,2,5,"1",1,0,0,NA
"4220","2",1,19,1,2,"1",1,0,1,NA
"4221","2",0,44,2,1,"1",1,0,1,NA
"4222","2",0,23,2,NA,"2",0,1,0,NA
"4223","2",1,27,2,3,"2",0,1,0,NA
"4224","2",1,32,2,1,"2",0,1,0,NA
"4225","2",0,23,2,2,"2",0,1,0,NA
"4226","2",0,32,3,NA,"0",0,0,0,NA
"4227","2",0,30,2,NA,"1",1,0,0,NA
"4228","2",1,51,2,4,"0",0,0,0,NA
"4229","2",1,27,2,2,"1",1,0,0,NA
"4230","2",0,21,2,3,"0",0,0,0,NA
"4231","2",1,40,1,NA,"1",1,0,0,NA
"4232","2",1,33,1,NA,"0",0,0,0,NA
"4233","2",0,57,2,1,"2",0,1,1,NA
"4234","2",0,34,2,1,"0",0,0,1,NA
"4235","2",1,20,2,5,"2",0,1,0,NA
"4236","2",1,24,2,3,"0",0,0,0,NA
"4237","2",0,51,3,2,"2",0,1,0,NA
"4238","2",1,52,2,1,"0",0,0,0,NA
"4239","2",0,40,3,1,"0",0,0,0,NA
"4240","2",0,76,3,NA,"0",0,0,0,NA
"4241","2",0,34,3,4,"0",0,0,0,NA
"4242","2",0,40,3,5,"0",0,0,1,NA
"4243","2",0,43,3,3,"2",0,1,0,NA
"4244","2",1,40,2,3,"2",0,1,0,NA
"4245","2",1,51,3,3,"0",0,0,0,NA
"4246","2",0,59,3,2,"2",0,1,1,NA
"4247","2",0,43,2,1,"0",0,0,1,NA
"4248","2",0,68,1,NA,"2",0,1,1,NA
"4249","2",0,40,2,3,"2",0,1,0,NA
"4250","2",1,51,3,NA,"2",0,1,0,NA
"4251","2",0,48,3,NA,"0",0,0,0,NA
"4252","2",0,61,3,3,"2",0,1,0,NA
"4253","2",0,43,3,1,"1",1,0,1,NA
"4254","2",0,44,2,2,"2",0,1,0,NA
"4255","2",0,18,1,3,"1",1,0,1,NA
"4256","2",1,33,2,NA,"2",0,1,0,NA
"4257","2",0,44,2,3,"0",0,0,1,NA
"4258","2",0,24,1,2,"2",0,1,1,NA
"4259","2",0,21,2,3,"1",1,0,1,NA
"4260","2",1,41,3,2,"2",0,1,0,NA
"4261","2",1,43,1,3,"0",0,0,0,NA
"4262","2",1,59,2,5,"0",0,0,0,NA
"4263","2",1,41,2,NA,"0",0,0,0,NA
"4264","2",0,48,2,1,"2",0,1,1,NA
"4265","2",1,27,3,5,"2",0,1,0,NA
"4266","2",0,61,3,2,"2",0,1,1,NA
"4267","2",1,47,3,2,"2",0,1,1,NA
"4268","2",0,48,2,2,"1",1,0,0,NA
"4269","2",1,19,2,5,"1",1,0,0,NA
"4270","2",0,37,2,2,"1",1,0,1,NA
"4271","2",1,32,3,2,"0",0,0,0,NA
"4272","2",0,19,2,5,"1",1,0,0,NA
"4273","2",0,32,2,2,"0",0,0,1,NA
"4274","2",1,26,2,2,"0",0,0,1,NA
"4275","2",1,29,1,3,"0",0,0,1,NA
"4276","2",0,25,2,2,"1",1,0,0,NA
"4277","2",0,58,3,4,"2",0,1,0,NA
"4278","2",0,27,2,2,"2",0,1,1,NA
"4279","2",0,40,2,1,"1",1,0,0,NA
"4280","2",0,51,2,1,"2",0,1,1,NA
"4281","2",1,45,1,NA,"2",0,1,0,NA
"4282","2",0,22,2,2,"0",0,0,1,NA
"4283","2",0,34,1,1,"1",1,0,1,NA
"4284","2",0,22,2,1,"1",1,0,1,NA
"4285","2",1,19,3,1,"0",0,0,1,NA
"4286","2",1,62,2,NA,"1",1,0,0,NA
"4287","2",0,58,2,2,"2",0,1,1,NA
"4288","2",1,23,2,2,"1",1,0,1,NA
"4289","2",1,35,3,3,"0",0,0,1,NA
"4290","2",0,34,2,4,"1",1,0,1,NA
"4291","2",0,54,2,3,"0",0,0,0,NA
"4292","2",1,56,2,2,"1",1,0,1,NA
"4293","2",1,31,2,3,"1",1,0,1,NA
"4294","2",0,61,2,2,"2",0,1,1,NA
"4295","2",1,42,3,5,"0",0,0,0,NA
"4296","2",0,20,1,NA,"0",0,0,0,NA
"4297","2",1,26,2,2,"0",0,0,0,NA
"4298","2",0,36,2,5,"2",0,1,0,NA
"4299","2",0,50,2,3,"0",0,0,1,NA
"4300","2",1,57,3,1,"1",1,0,1,NA
"4301","2",0,42,2,1,"2",0,1,1,NA
"4302","2",1,57,3,5,"1",1,0,0,NA
"4303","2",0,43,3,NA,"1",1,0,1,NA
"4304","2",1,24,2,3,"0",0,0,0,NA
"4305","2",0,31,2,NA,"2",0,1,0,NA
"4306","2",1,59,3,2,"1",1,0,1,NA
"4307","2",1,56,1,1,"1",1,0,1,NA
"4308","2",1,49,2,NA,"0",0,0,0,NA
"4309","2",0,67,3,3,"2",0,1,1,NA
"4310","2",1,21,2,2,"2",0,1,1,NA
"4311","2",0,62,2,2,"1",1,0,1,NA
"4312","2",1,56,3,1,"1",1,0,1,NA
"4313","2",0,37,1,1,"2",0,1,1,NA
"4314","2",1,58,3,5,"2",0,1,0,NA
"4315","2",1,30,2,NA,"1",1,0,0,NA
"4316","2",0,41,3,3,"1",1,0,1,NA
"4317","2",1,36,3,5,"0",0,0,0,NA
"4318","2",0,50,2,2,"0",0,0,1,NA
"4319","2",0,55,3,4,"1",1,0,0,NA
"4320","2",1,37,2,2,"1",1,0,1,NA
"4321","2",0,26,2,1,"2",0,1,1,NA
"4322","2",0,33,2,2,"0",0,0,1,NA
"4323","2",1,18,1,2,"0",0,0,1,NA
"4324","2",0,62,2,4,"1",1,0,0,NA
"4325","2",1,21,2,3,"0",0,0,0,NA
"4326","2",1,34,2,2,"0",0,0,0,NA
"4327","2",1,48,3,2,"1",1,0,0,NA
"4328","2",0,22,2,1,"1",1,0,1,NA
"4329","2",1,29,2,3,"2",0,1,0,NA
"4330","2",0,23,2,NA,"1",1,0,0,NA
"4331","2",0,55,3,2,"2",0,1,1,NA
"4332","2",0,29,2,4,"2",0,1,0,NA
"4333","2",0,26,3,3,"1",1,0,1,NA
"4334","2",0,39,3,5,"0",0,0,0,NA
"4335","2",1,26,3,4,"1",1,0,0,NA
"4336","2",1,96,2,3,"1",1,0,0,NA
"4337","2",0,18,2,3,"1",1,0,0,NA
"4338","2",1,32,2,NA,"1",1,0,0,NA
"4339","2",1,56,3,2,"2",0,1,1,NA
"4340","2",1,53,3,NA,"0",0,0,0,NA
"4341","2",1,40,3,2,"2",0,1,1,NA
